train_loss	train_epoch	eval_loss	eval_epoch
3.7640068531036377	0.0	3.6945455074310303	0.0
3.765707015991211	0.0005104645227156713	3.54024600982666	0.0020408163265306124
3.764415740966797	0.0010209290454313426	3.2143566608428955	0.004081632653061225
3.7606961727142334	0.0015313935681470138	3.557614326477051	0.006122448979591837
3.7649354934692383	0.002041858090862685	3.4181697368621826	0.00816326530612245
3.765479803085327	0.0025523226135783566	3.3460614681243896	0.010204081632653062
3.759883403778076	0.0030627871362940277	3.4957432746887207	0.012244897959183675
3.7654614448547363	0.0035732516590096988	3.4159040451049805	0.014285714285714287
3.7538421154022217	0.00408371618172537	3.427799940109253	0.0163265306122449
3.7640092372894287	0.004594180704441042	3.634373426437378	0.018367346938775512
3.763498544692993	0.005104645227156713	3.6696925163269043	0.020408163265306124
3.7627272605895996	0.005615109749872384	3.5344743728637695	0.022448979591836737
3.7584707736968994	0.006125574272588055	3.7310452461242676	0.02448979591836735
3.761075258255005	0.006636038795303727	3.7351291179656982	0.02653061224489796
3.7536957263946533	0.0071465033180193975	3.3396501541137695	0.028571428571428574
3.760937213897705	0.007656967840735069	3.5864899158477783	0.030612244897959186
3.7670347690582275	0.00816743236345074	3.57914137840271	0.0326530612244898
3.7506439685821533	0.008677896886166412	3.6866960525512695	0.03469387755102041
3.751120090484619	0.009188361408882083	3.4453113079071045	0.036734693877551024
3.7511982917785645	0.009698825931597755	3.352754592895508	0.03877551020408164
3.7611708641052246	0.010209290454313426	3.4270825386047363	0.04081632653061225
3.7597453594207764	0.010719754977029096	3.589216470718384	0.04285714285714286
3.753014326095581	0.011230219499744768	3.3629531860351562	0.04489795918367347
3.760767698287964	0.01174068402246044	3.6967885494232178	0.04693877551020409
3.763478994369507	0.01225114854517611	3.7154431343078613	0.0489795918367347
3.7621052265167236	0.012761613067891782	3.269244909286499	0.05102040816326531
3.7623772621154785	0.013272077590607454	3.373021125793457	0.05306122448979592
3.746224880218506	0.013782542113323125	3.3385984897613525	0.05510204081632654
3.7662765979766846	0.014293006636038795	3.6337945461273193	0.05714285714285715
3.7618918418884277	0.014803471158754467	3.7054731845855713	0.05918367346938776
