train_loss	train_epoch	eval_loss	eval_epoch
3.7639126777648926	0.0	2.026153564453125	0.0
3.763585090637207	0.0005104645227156713	1.7793982028961182	0.0020408163265306124
3.7588822841644287	0.0010209290454313426	1.9762077331542969	0.004081632653061225
3.7708144187927246	0.0015313935681470138	1.8400284051895142	0.006122448979591837
3.751795768737793	0.002041858090862685	1.677013874053955	0.00816326530612245
3.756622552871704	0.0025523226135783566	1.4982625246047974	0.010204081632653062
3.7683396339416504	0.0030627871362940277	1.6004942655563354	0.012244897959183675
3.76004958152771	0.0035732516590096988	1.692107915878296	0.014285714285714287
3.754605293273926	0.00408371618172537	1.6586991548538208	0.0163265306122449
3.7546427249908447	0.004594180704441042	1.6658906936645508	0.018367346938775512
3.7724661827087402	0.005104645227156713	1.547793984413147	0.020408163265306124
3.762115955352783	0.005615109749872384	1.544130802154541	0.022448979591836737
3.7462470531463623	0.006125574272588055	2.7445597648620605	0.02448979591836735
3.7561187744140625	0.006636038795303727	2.753633499145508	0.02653061224489796
3.7722201347351074	0.0071465033180193975	2.833620071411133	0.028571428571428574
3.7423627376556396	0.007656967840735069	2.4427144527435303	0.030612244897959186
3.7565770149230957	0.00816743236345074	1.6071100234985352	0.0326530612244898
3.7567522525787354	0.008677896886166412	2.2536604404449463	0.03469387755102041
3.7510290145874023	0.009188361408882083	2.0989556312561035	0.036734693877551024
3.754267692565918	0.009698825931597755	2.162350654602051	0.03877551020408164
3.763805627822876	0.010209290454313426	2.1824846267700195	0.04081632653061225
3.751124143600464	0.010719754977029096	2.5315563678741455	0.04285714285714286
3.759038209915161	0.011230219499744768	1.5903048515319824	0.04489795918367347
3.756242513656616	0.01174068402246044	2.2552332878112793	0.04693877551020409
3.7716586589813232	0.01225114854517611	2.0371415615081787	0.0489795918367347
3.735964059829712	0.012761613067891782	2.4450466632843018	0.05102040816326531
3.7555902004241943	0.013272077590607454	2.143218517303467	0.05306122448979592
