train_loss	train_epoch	eval_loss	eval_epoch
3.7590456008911133	0.0	215.11642456054688	0.0
3.7627289295196533	0.0020408163265306124	222.5653839111328	0.008130081300813009
3.761927843093872	0.004081632653061225	216.77944946289062	0.016260162601626018
3.7622597217559814	0.006122448979591837	209.8362274169922	0.024390243902439025
3.7619829177856445	0.00816326530612245	221.95765686035156	0.032520325203252036
3.766113042831421	0.010204081632653062	220.73728942871094	0.04065040650406505
3.760777235031128	0.012244897959183675	210.22293090820312	0.04878048780487805
3.7600040435791016	0.014285714285714287	221.37881469726562	0.05691056910569106
3.7687597274780273	0.0163265306122449	218.57501220703125	0.06504065040650407
3.7522597312927246	0.018367346938775512	208.11093139648438	0.07317073170731708
3.7638187408447266	0.020408163265306124	213.34732055664062	0.0813008130081301
3.758408308029175	0.022448979591836737	217.16421508789062	0.0894308943089431
3.7545151710510254	0.02448979591836735	222.06851196289062	0.0975609756097561
3.7558698654174805	0.02653061224489796	224.82601928710938	0.10569105691056911
3.7653450965881348	0.028571428571428574	225.23959350585938	0.11382113821138212
3.760080099105835	0.030612244897959186	215.5958251953125	0.12195121951219513
3.7555429935455322	0.0326530612244898	222.07421875	0.13008130081300814
3.7590267658233643	0.03469387755102041	216.0641326904297	0.13821138211382114
3.762364149093628	0.036734693877551024	217.1197052001953	0.14634146341463417
3.7519495487213135	0.03877551020408164	218.01925659179688	0.15447154471544716
3.757699728012085	0.04081632653061225	219.32102966308594	0.1626016260162602
3.763545513153076	0.04285714285714286	218.1287078857422	0.17073170731707318
3.755202054977417	0.04489795918367347	223.50474548339844	0.1788617886178862
3.755657434463501	0.04693877551020409	214.44186401367188	0.1869918699186992
3.7436132431030273	0.0489795918367347	213.8826446533203	0.1951219512195122
3.757204055786133	0.05102040816326531	218.2357177734375	0.20325203252032523
3.7497711181640625	0.05306122448979592	221.23263549804688	0.21138211382113822
3.750995397567749	0.05510204081632654	222.149169921875	0.21951219512195125
3.7563247680664062	0.05714285714285715	227.9120330810547	0.22764227642276424
3.7621068954467773	0.05918367346938776	222.9669952392578	0.23577235772357727
3.7558157444000244	0.06122448979591837	208.70101928710938	0.24390243902439027
3.74367094039917	0.06326530612244899	223.03286743164062	0.2520325203252033
3.7475199699401855	0.0653061224489796	204.68124389648438	0.2601626016260163
3.749375581741333	0.0673469387755102	216.8235321044922	0.2682926829268293
3.7523324489593506	0.06938775510204082	217.0994110107422	0.2764227642276423
3.7320520877838135	0.07142857142857144	214.67388916015625	0.28455284552845533
3.740985870361328	0.07346938775510205	211.42135620117188	0.29268292682926833
3.7381012439727783	0.07551020408163266	216.72303771972656	0.3008130081300813
3.7499568462371826	0.07755102040816328	217.1116943359375	0.3089430894308943
3.75022554397583	0.07959183673469389	217.44058227539062	0.3170731707317074
3.74810791015625	0.0816326530612245	221.48849487304688	0.3252032520325204
3.7577016353607178	0.0836734693877551	221.1331787109375	0.33333333333333337
3.7485239505767822	0.08571428571428572	216.4789276123047	0.34146341463414637
3.7215471267700195	0.08775510204081634	222.95835876464844	0.34959349593495936
3.7385172843933105	0.08979591836734695	211.76638793945312	0.3577235772357724
3.7545065879821777	0.09183673469387756	211.20977783203125	0.3658536585365854
3.743523597717285	0.09387755102040818	213.69200134277344	0.3739837398373984
3.727618455886841	0.09591836734693879	222.73922729492188	0.3821138211382114
3.756096363067627	0.0979591836734694	211.6682586669922	0.3902439024390244
3.748002052307129	0.1	215.0757293701172	0.39837398373983746
3.7368457317352295	0.10204081632653061	217.9270782470703	0.40650406504065045
3.7360591888427734	0.10408163265306124	212.59552001953125	0.41463414634146345
3.7264671325683594	0.10612244897959185	210.67747497558594	0.42276422764227645
3.7332913875579834	0.10816326530612246	215.1203155517578	0.4308943089430895
3.734513521194458	0.11020408163265308	220.23947143554688	0.4390243902439025
3.727956533432007	0.11224489795918369	217.73300170898438	0.4471544715447155
3.7402713298797607	0.1142857142857143	220.29164123535156	0.4552845528455285
3.7363228797912598	0.1163265306122449	217.9697265625	0.4634146341463415
3.7419912815093994	0.11836734693877551	215.71347045898438	0.47154471544715454
3.7198967933654785	0.12040816326530614	220.94345092773438	0.47967479674796754
3.722926139831543	0.12244897959183675	216.49911499023438	0.48780487804878053
3.7314372062683105	0.12448979591836735	219.54075622558594	0.49593495934959353
3.709097385406494	0.12653061224489798	222.95443725585938	0.5040650406504066
3.7144064903259277	0.1285714285714286	226.05593872070312	0.5121951219512195
3.749154806137085	0.1306122448979592	223.63958740234375	0.5203252032520326
3.7333860397338867	0.1326530612244898	215.162841796875	0.5284552845528456
3.6937577724456787	0.1346938775510204	217.269775390625	0.5365853658536586
3.7199366092681885	0.13673469387755102	222.3074493408203	0.5447154471544716
3.691105842590332	0.13877551020408163	222.62124633789062	0.5528455284552846
3.7258095741271973	0.14081632653061227	215.91331481933594	0.5609756097560976
3.6900720596313477	0.14285714285714288	217.7734832763672	0.5691056910569107
3.695399761199951	0.14489795918367349	213.74574279785156	0.5772357723577236
3.7245500087738037	0.1469387755102041	224.88916015625	0.5853658536585367
3.710294485092163	0.1489795918367347	216.37966918945312	0.5934959349593496
3.6889376640319824	0.1510204081632653	212.80740356445312	0.6016260162601627
3.7098093032836914	0.15306122448979592	224.3330841064453	0.6097560975609757
3.6958305835723877	0.15510204081632656	224.09152221679688	0.6178861788617886
3.6560487747192383	0.15714285714285717	217.1042938232422	0.6260162601626017
3.7155497074127197	0.15918367346938778	214.53038024902344	0.6341463414634148
3.6967084407806396	0.16122448979591839	214.7751007080078	0.6422764227642277
3.701601505279541	0.163265306122449	219.9452667236328	0.6504065040650407
3.7193987369537354	0.1653061224489796	214.12774658203125	0.6585365853658537
3.6814301013946533	0.1673469387755102	212.4400177001953	0.6666666666666667
3.714367151260376	0.16938775510204082	214.9322967529297	0.6747967479674798
3.698244333267212	0.17142857142857143	219.6220245361328	0.6829268292682927
3.6630165576934814	0.17346938775510207	213.27027893066406	0.6910569105691058
3.642728567123413	0.17551020408163268	214.33851623535156	0.6991869918699187
3.6554901599884033	0.17755102040816328	211.10708618164062	0.7073170731707318
3.6670453548431396	0.1795918367346939	225.50856018066406	0.7154471544715448
3.6676571369171143	0.1816326530612245	216.27574157714844	0.7235772357723578
3.6923646926879883	0.1836734693877551	209.78106689453125	0.7317073170731708
3.681382656097412	0.18571428571428572	215.68150329589844	0.7398373983739838
3.6240108013153076	0.18775510204081636	213.4879608154297	0.7479674796747968
3.6145243644714355	0.18979591836734697	217.60215759277344	0.7560975609756099
3.6791090965270996	0.19183673469387758	212.4600372314453	0.7642276422764228
3.6435232162475586	0.19387755102040818	217.6399383544922	0.7723577235772359
3.637955665588379	0.1959183673469388	217.20883178710938	0.7804878048780488
3.6753029823303223	0.1979591836734694	224.8540496826172	0.7886178861788619
3.647777795791626	0.2	216.16604614257812	0.7967479674796749
3.628504991531372	0.20204081632653062	221.193115234375	0.8048780487804879
3.6151418685913086	0.20408163265306123	217.92303466796875	0.8130081300813009
3.660106658935547	0.20612244897959187	221.58987426757812	0.821138211382114
3.5702097415924072	0.20816326530612247	223.83758544921875	0.8292682926829269
3.5812458992004395	0.21020408163265308	218.5455322265625	0.83739837398374
3.6470510959625244	0.2122448979591837	221.23977661132812	0.8455284552845529
3.639219045639038	0.2142857142857143	213.8807373046875	0.853658536585366
3.684966564178467	0.2163265306122449	212.44674682617188	0.861788617886179
3.649247169494629	0.21836734693877552	216.7823028564453	0.8699186991869919
3.541762590408325	0.22040816326530616	224.62869262695312	0.878048780487805
3.62872052192688	0.22244897959183677	207.67835998535156	0.8861788617886179
3.630035877227783	0.22448979591836737	217.0808868408203	0.894308943089431
3.5715110301971436	0.22653061224489798	220.0876922607422	0.902439024390244
3.58600115776062	0.2285714285714286	222.32850646972656	0.910569105691057
3.596057176589966	0.2306122448979592	208.55169677734375	0.91869918699187
3.5903730392456055	0.2326530612244898	226.44371032714844	0.926829268292683
3.6254897117614746	0.23469387755102042	209.3321533203125	0.934959349593496
3.6271867752075195	0.23673469387755103	213.8015594482422	0.9430894308943091
3.513606548309326	0.23877551020408166	211.05027770996094	0.951219512195122
3.5967531204223633	0.24081632653061227	211.68515014648438	0.9593495934959351
3.6133065223693848	0.24285714285714288	214.37060546875	0.9674796747967481
3.554520606994629	0.2448979591836735	219.83694458007812	0.9756097560975611
3.608741044998169	0.2469387755102041	215.5258331298828	0.9837398373983741
3.5273616313934326	0.2489795918367347	116.40156555175781	0.9918699186991871
3.580183267593384	0.2510204081632653		
3.5140645503997803	0.25306122448979596		
3.5282108783721924	0.25510204081632654		
3.6329872608184814	0.2571428571428572		
3.5393154621124268	0.25918367346938775		
3.6361072063446045	0.2612244897959184		
3.6334590911865234	0.263265306122449		
3.4753825664520264	0.2653061224489796		
3.4865505695343018	0.26734693877551025		
3.5301082134246826	0.2693877551020408		
